Filename,Volume,x,y,z
00101652_labeled.obj,65.16550621,8.74370758,7.078171981,2.027979704
00005463_labeled.obj,87.99534023,7.48305971,4.651050676,7.021848602
00023206_labeled.obj,42.49219947,4.937322453,2.788232432,5.963999816
00028437_labeled.obj,47.6772514,4.177151304,5.92897998,2.155656616
00098343_labeled.obj,26.80833564,3.791789816,5.526707028,3.726212064
00093559_labeled.obj,16.99571967,5.595009736,4.062949407,3.168100962
00079883_labeled.obj,36.24843265,5.632635319,2.800606116,6.174434315
00068870_labeled.obj,33.92597522,8.456303616,6.360838509,4.713818281
00078445_labeled.obj,55.5781741,3.860030511,3.967666566,2.80283828
00086907_labeled.obj,9.539749868,6.62137282,4.225515356,3.752303243
00030390_labeled.obj,5.672718392,3.685989766,3.328828499,2.312252919
00096520_labeled.obj,48.81181734,5.574877816,4.905939403,7.638222039
00002604_labeled.obj,3.333222475,7.360130849,2.307383701,5.583908823
00023091_labeled.obj,27.36033741,5.079200774,3.922434167,2.681353478
00041470_labeled.obj,140.188422,35.48332416,11.38989854,11.15707075
00085417_labeled.obj,25.87620654,4.060515249,5.697161261,2.6447779
00098742_labeled.obj,37.83783255,3.719818712,4.936030116,2.302090929
00065813_labeled.obj,35.40298741,2.588907878,4.192232484,5.542868917
00083311_labeled.obj,68.16201818,5.044675836,4.822606089,5.937343294
00052930_labeled.obj,123.0236013,9.146585609,5.635212166,6.339838408
00011166_labeled.obj,49.46679311,4.717766636,5.687323484,3.851616021
00071504_labeled.obj,146.9544022,5.923637236,7.153424349,6.963616068
00045539_labeled.obj,80.40321326,7.767909705,5.276605938,4.737666761
00004338_labeled.obj,62.73330607,8.855152612,5.27753553,4.961686905
00033738_labeled.obj,11.14473675,3.932909532,2.947595987,3.841808046
00042510_labeled.obj,15.00919091,2.972697971,5.261677082,2.270888801
00033816_labeled.obj,19.71993663,3.022343221,2.885474701,5.251040363
00080189_labeled.obj,47.70054901,3.848261303,7.283616547,4.593535505
00070620_labeled.obj,39.90823292,7.476788579,2.07126261,5.953222212
00042540_labeled.obj,84.67724843,4.824555282,6.37616172,2.963202169
00034906_labeled.obj,11.73838836,2.231142737,4.286262724,2.480515176
00059109_labeled.obj,49.04813056,5.857696437,4.140110931,3.41725229
00086105_labeled.obj,56.96809675,5.493504832,6.040515321,2.395212199
00013919_labeled.obj,120.8139998,7.449425832,8.526980275,4.562090743
00017236_labeled.obj,20.47286687,7.509677097,3.187697042,2.673323106
00014892_labeled.obj,43.42707025,6.582717703,2.260929105,3.947727307
00044690_labeled.obj,38.87931149,5.706192267,3.513818136,5.68293923
00020558_labeled.obj,29.13905585,3.12993984,4.070787719,2.661757698
00075844_labeled.obj,24.13589177,4.384544161,5.414615978,1.456535375
00047484_labeled.obj,25.92783143,4.245201746,3.392828233,5.254545597
00092352_labeled.obj,7.709382852,3.162121532,4.228616002,1.885858751
00060904_labeled.obj,63.86448389,7.40432378,4.907707073,6.365868781
00078720_labeled.obj,160.4095457,7.416979231,6.588879258,6.705989741
00050969_labeled.obj,23.20244616,8.092354042,2.539363775,4.281959751
00023750_labeled.obj,33.00284451,3.867828485,4.05999988,4.765343486
00080441_labeled.obj,152.2513272,8.318596416,6.904151705,5.877555019
00030598_labeled.obj,19.22936633,5.887969576,2.976373591,3.029383794
00011385_labeled.obj,54.75262961,8.655060421,4.163272755,2.908989937
00005748_labeled.obj,9.71271883,3.030868492,3.691858414,5.351939587
00014516_labeled.obj,4.0647087,4.298402805,1.493706847,3.885717103
00065840_labeled.obj,77.27061433,3.496675781,7.628666632,5.388555503
00079925_labeled.obj,122.9463546,4.982879668,7.980202184,4.360939517
00020630_labeled.obj,11.00497865,4.867122631,3.003414231,3.399858571
00046466_labeled.obj,80.12127995,9.694172879,6.416595945,2.931161662
00033649_labeled.obj,193.1939007,35.27108106,11.34726255,10.78646472
00066211_labeled.obj,6.611784268,4.925161901,3.647323209,1.585616006
00032092_labeled.obj,130.4068036,35.07849423,10.92179858,11.02469666
00026458_labeled.obj,63.28167416,9.51632466,2.487363689,5.636292877
00045923_labeled.obj,40.86874298,7.915465518,3.574757564,3.566363544
00097008_labeled.obj,59.8807509,4.241950584,6.38891892,4.40859614
00046947_labeled.obj,49.09297902,4.917271209,4.793464836,6.733737209
00044679_labeled.obj,79.46935121,3.658173061,4.424211955,8.166656349
00062395_labeled.obj,6.414158225,3.269939711,6.082262656,4.714191863
00013459_labeled.obj,29.05213227,9.646768522,2.923575917,4.898232643
00027502_labeled.obj,1.783105169,8.81779796,5.054040389,3.181394001
00035230_labeled.obj,11.1930689,8.047282094,3.769959766,3.773515273
00085258_labeled.obj,131.6202268,35.47557435,11.1094954,11.23624137
00001070_labeled.obj,50.75265893,2.848182062,3.029414199,7.049747188
00097505_labeled.obj,26.78438882,5.977546326,1.100060916,4.876545584
00002218_labeled.obj,57.76523216,3.063263315,5.72152511,6.553080948
00080592_labeled.obj,20.69085676,3.253665837,6.165515293,2.543787463
00034453_labeled.obj,15.1184291,2.139404567,3.241252417,5.459242397
00083381_labeled.obj,11.04570347,2.319444309,4.245889006,3.676403954
00087042_labeled.obj,22.0633747,5.205586703,2.854716898,4.088393968
00070465_labeled.obj,57.76247926,6.28321219,4.871697136,4.070515284
00039203_labeled.obj,50.23621705,3.586221223,6.562495473,5.154898673
00021550_labeled.obj,13.3290964,3.871293983,3.068323388,2.960070516
00073874_labeled.obj,12.87653394,3.488950056,4.186343364,3.314535425
00016898_labeled.obj,37.53298557,5.123070996,2.348595797,5.532505536
00061529_labeled.obj,209.817906,7.540304252,6.557686763,7.881323497
00065050_labeled.obj,24.4965634,6.595463464,3.767333247,5.701171629
00074531_labeled.obj,50.28264033,4.877757544,4.696555511,2.959828485
00040859_labeled.obj,15.62530955,8.438252439,4.12103022,2.989464637
00084952_labeled.obj,63.32350307,3.090959607,5.341575603,3.74590899
00044800_labeled.obj,21.12609045,2.48641438,5.181010323,4.904323154
00035128_labeled.obj,9.979535349,4.114122102,3.901777845,1.779050538
00010787_labeled.obj,185.3225257,34.92793892,11.19265653,12.09406179
00012078_labeled.obj,153.9452641,10.05592009,5.058353597,5.944202042
00050148_labeled.obj,48.55445041,3.835719041,5.794121762,5.235818299
00007875_labeled.obj,135.59664,9.969372942,5.944343528,6.399050505
00014681_labeled.obj,1.621640242,7.033221649,5.608070379,2.458423978
00082261_labeled.obj,10.26721236,8.202757498,5.043515353,2.567858407
00052070_labeled.obj,331.7910249,35.00528288,11.47220231,11.7075961
00022124_labeled.obj,4.966955025,2.445253459,4.337161479,6.448504901
00005127_labeled.obj,32.79268449,6.129664604,4.471898982,3.944888862
00057610_labeled.obj,23.30657244,6.875584824,6.956191978,3.607898951
00052130_labeled.obj,79.56305015,5.777192838,8.918818199,2.992242274
00042996_labeled.obj,28.92891963,6.14297992,2.905525342,4.937050318
00084965_labeled.obj,13.47780729,5.122413539,2.186545519,4.334656277
00101123_labeled.obj,66.58332177,7.711809091,4.679333381,4.87373694
00092678_labeled.obj,51.48329859,4.056434438,4.74197997,1.931707065
00003531_labeled.obj,0.344018651,0.733455022,1.114707101,0.461848396
00035384_labeled.obj,76.03194584,7.700908064,7.709555554,2.84554561
00023651_labeled.obj,21.33260101,2.324665435,2.755020303,4.632737299
00002355_labeled.obj,14.65925832,4.072324194,2.819404157,4.59777767
00064285_labeled.obj,71.69379745,7.912999452,5.383474659,4.260858502
00045199_labeled.obj,39.65424329,5.393324477,4.19250522,3.444171915
00047976_labeled.obj,26.21245543,4.948959206,3.427787863,5.308252392
00031852_labeled.obj,49.42908682,2.79006091,3.77405051,4.136272754
00060110_labeled.obj,25.12281861,3.285697012,2.90513129,2.412595984
00010906_labeled.obj,4.373667223,1.154897189,1.291505315,3.028484908
00033596_labeled.obj,51.38673182,6.82791917,3.890565851,5.442424254
00096691_labeled.obj,159.3038084,6.686302146,9.06101983,5.827262546
00061382_labeled.obj,149.6565691,7.394899021,6.100242186,7.106111507
00013432_labeled.obj,18.889449,5.742402992,5.250989789,2.816636454
00041833_labeled.obj,51.01942867,5.555969296,3.799939396,4.626686826
00098559_labeled.obj,20.6858825,3.072677236,3.14045434,6.114393774
00085602_labeled.obj,17.2917621,5.790393762,1.898373618,4.467808237
00055630_labeled.obj,5.197766495,6.580393724,4.792959702,3.125505014
00061491_labeled.obj,63.10523269,6.043818262,6.222131277,3.754999902
00061707_labeled.obj,7.472326461,4.420981263,1.489293094,4.511373814
00078831_labeled.obj,156.9170183,8.286950565,5.727767944,7.258747564
00040883_labeled.obj,59.75514796,4.404332903,7.085979587,4.148303259
00066873_labeled.obj,24.35407078,7.204716856,5.980960046,7.414070644
00017370_labeled.obj,34.85632513,3.547374648,2.757697093,6.941475049
00083155_labeled.obj,32.98995617,2.888159318,4.533373948,5.675707201
00010215_labeled.obj,14.78208249,2.9999391,2.942848386,4.631798075
00085371_labeled.obj,9.504403575,6.894253721,3.610848478,2.821363584
00086821_labeled.obj,7.291177994,4.790161595,1.786787854,3.178100995
00021596_labeled.obj,116.7172421,9.858546835,4.602131518,6.118373437
00045702_labeled.obj,14.09699205,1.999948964,3.452848605,4.923989978
00045033_labeled.obj,10.7835677,4.261474417,2.080283081,4.668646389
00005734_labeled.obj,50.0574776,7.845878601,2.494515193,5.709363355
00047344_labeled.obj,133.4887404,35.28238546,11.00605064,10.8195459
00089538_labeled.obj,13.4071579,4.430474657,3.966474774,2.291111182
00057874_labeled.obj,19.51126105,2.425091435,1.802383951,3.528727124
00085799_labeled.obj,0.104410476,0.247960138,0.209525227,0.168717118
00069627_labeled.obj,100.4144875,8.858566332,7.605585787,3.360565865
00098738_labeled.obj,17.73140212,4.150515855,5.678505006,2.397798227
00049288_labeled.obj,31.91812479,3.684231729,4.118999748,4.471464591
00055621_labeled.obj,78.46541167,7.3765143,5.05303012,4.98220174
00070463_labeled.obj,38.60808198,5.291342735,3.574343341,4.930535351
00028407_labeled.obj,4.173957825,9.266333146,3.562788169,3.454101206
00027157_labeled.obj,25.85637791,4.003948635,6.767303053,3.241676875
00085511_labeled.obj,112.9689242,6.148110736,4.046606295,8.806131103
00026051_labeled.obj,71.2952736,5.363463152,5.49690892,5.231131207
00029683_labeled.obj,11.7537276,2.55012151,4.584838344,2.524969855
00063574_labeled.obj,26.43356255,2.735667759,6.071434479,3.486353339
00040376_labeled.obj,58.20780211,5.975646202,5.405646382,4.480838174
00090879_labeled.obj,245.9585902,35.34176856,10.91157547,12.74922159
00033691_labeled.obj,19.50126133,5.633888822,4.582444525,3.786787842
00081896_labeled.obj,148.5250829,35.42772688,11.30752491,11.10728341
00021890_labeled.obj,28.86811289,4.247636506,5.574788108,2.897101219
00068492_labeled.obj,15.7708351,5.350789638,5.103939109,2.45931293
00083530_labeled.obj,213.2844924,9.568534716,7.293545236,6.058797692
00007843_labeled.obj,34.04508574,5.473797972,5.471293373,3.32341441
00049387_labeled.obj,159.3977068,9.871736921,7.394616049,4.671363517
00008695_labeled.obj,22.53779379,7.900293427,3.324818129,4.288878706
00062935_labeled.obj,66.50227833,5.084828897,4.453232192,5.608272673
00015686_labeled.obj,7.103423303,4.615675319,2.869818246,3.387788028
00053079_labeled.obj,2.919258952,0.980656557,2.126838372,0.424343528
00085879_labeled.obj,14.41646742,3.022514208,4.060747647,3.258242752
00095112_labeled.obj,55.79177395,3.084907628,2.960858321,6.25602043
00059374_labeled.obj,18.37070258,4.449656515,2.404454381,5.307000093
00000975_labeled.obj,40.00008994,2.927433361,4.677010305,5.682393758
00038264_labeled.obj,193.4199042,35.02294993,10.91476764,11.32621187
00066383_labeled.obj,21.06777679,4.843726303,4.84662646,2.898908926
00010790_labeled.obj,124.6877811,5.819574752,6.622221734,6.565313146
00096657_labeled.obj,53.35847656,5.318292464,4.576626451,4.274707249
00097905_labeled.obj,101.0838936,8.481455572,4.510454458,5.664262507
00080675_labeled.obj,0.498956069,2.500261923,1.111202168,3.622555372
00034885_labeled.obj,2.906546308,5.792292682,1.933191912,2.298343363
00043661_labeled.obj,25.00852583,6.533392753,2.180686955,5.114050826
00043968_labeled.obj,10.48407317,3.323776554,4.348929482,2.874474633
00053037_labeled.obj,206.8588083,9.725556229,6.520545843,8.55863576
00035026_labeled.obj,101.8474471,8.625960109,5.084151572,5.697545379
00040519_labeled.obj,26.51763452,5.833677572,3.907191934,2.155141397
00010062_labeled.obj,89.99375078,8.841152143,4.204595932,5.126030157
00077493_labeled.obj,12.71806503,2.668384349,2.291787905,1.199414182
00099959_labeled.obj,26.88336182,4.999241443,6.194807665,4.208898905
00006999_labeled.obj,4.760683733,4.515475697,2.179302953,4.399464889
00048543_labeled.obj,65.33581199,7.855605597,3.519434519,7.142878542
00055343_labeled.obj,49.48457367,3.896060616,4.61042409,6.009272855
00093402_labeled.obj,95.38702507,9.559584387,2.68809091,7.583697035
00074106_labeled.obj,15.77918505,2.966302814,3.074969908,5.014666704
00055530_labeled.obj,127.4719989,34.96236272,12.18707031,11.02350457
00048924_labeled.obj,99.69922583,7.078717454,5.527242266,5.10665684
00069525_labeled.obj,47.78474533,2.882516745,6.574586184,3.212262585
00043998_labeled.obj,158.249677,6.462907551,7.503484836,6.682858322
00019657_labeled.obj,35.23487561,3.547969491,4.475797668,4.16210083
00033637_labeled.obj,243.2084301,34.89745506,12.67752503,10.78402032
00071597_labeled.obj,21.66890314,2.722039368,3.408292929,5.882909202
00020413_labeled.obj,7.846564153,4.820142129,2.228313173,2.930212201
00002879_labeled.obj,26.47975074,6.446536141,3.206737415,3.173818191
00095413_labeled.obj,92.92444968,8.152010465,5.543727466,4.110656603
00012014_labeled.obj,20.71298925,3.156807688,4.153707112,3.440767827
00080163_labeled.obj,19.13789919,1.547192082,2.600828204,3.654363782
00086771_labeled.obj,146.5905829,9.094645279,6.142111137,6.990576031
00016615_labeled.obj,19.3311158,4.86525261,7.536565414,3.187656403
00020894_labeled.obj,23.64792741,7.851657241,3.271899139,3.636000132
00085150_labeled.obj,42.27358584,5.343929686,3.130020216,4.890110758
00056683_labeled.obj,54.12184903,4.69903994,2.828626018,5.635444564
00037831_labeled.obj,67.53145445,5.984718149,2.845070579,6.120787726
00009580_labeled.obj,46.66981333,5.341322735,5.29709067,3.368030293
00100917_labeled.obj,9.100862498,4.722313447,2.154838558,4.138959779
00062696_labeled.obj,10.27584544,2.882312042,1.691929319,4.498030501
00037541_labeled.obj,65.48395055,6.037685606,3.786595783,8.055949452
00014426_labeled.obj,55.43930043,6.027747886,4.424141513,4.767989872
00082717_labeled.obj,39.38636836,3.039080687,7.636424267,3.118474676
00026011_labeled.obj,143.2434474,35.44586836,11.86459594,11.01397023
00030423_labeled.obj,40.38040445,6.672273983,3.859030478,2.286676807
00085323_labeled.obj,23.12880494,3.595343743,6.203302831,3.119798019
00041837_labeled.obj,43.14468268,6.284212825,3.382888707,5.630514838
00061953_labeled.obj,0.667426769,1.782443788,5.036636434,1.965090933
00006378_labeled.obj,124.9458093,6.943494383,7.96068678,4.374595905
00093869_labeled.obj,100.1012056,7.721443369,2.677121246,9.442000076
00027353_labeled.obj,13.65779523,5.522443791,3.103666534,3.958485042
00033773_labeled.obj,24.40579242,3.455585904,3.302858634,2.122717073
00012109_labeled.obj,73.77677553,8.466303951,2.834141255,7.121323335
00060624_labeled.obj,39.765262,2.54316041,4.518091077,4.641777939
00076315_labeled.obj,28.7145798,5.55356464,4.789787711,3.660696925
00092683_labeled.obj,88.8507592,9.874364342,2.400525291,7.304636517
00086934_labeled.obj,22.00961393,5.681918125,3.227777855,3.717585946
00057705_labeled.obj,4.555098658,2.681939289,2.4765757,1.613888927
00026706_labeled.obj,112.7181382,4.557150783,7.459101051,6.341303237
00101154_labeled.obj,30.10341662,4.967736476,4.334221886,4.081141467
00041639_labeled.obj,66.40178326,7.621424367,3.976343558,5.45722186
00025849_labeled.obj,3.905086777,2.585131713,5.349605975,5.124212515
00018050_labeled.obj,26.40903563,3.123018477,2.933848085,6.691878492
00093733_labeled.obj,85.48378908,6.424059772,5.081232148,6.008595529
00004463_labeled.obj,267.6566557,8.274788808,9.271777639,7.557848487
00054238_labeled.obj,32.00720786,4.082495516,2.895727302,3.046353658
00059710_labeled.obj,98.59109202,9.21686972,4.615585912,5.313565634
00096912_labeled.obj,34.17603111,4.72988986,4.146303191,2.438949515
00012853_labeled.obj,44.67050474,2.516524961,5.072767686,5.096363299
00011291_labeled.obj,28.07456025,6.108080498,6.250212289,2.09545457
00028745_labeled.obj,37.53996784,6.781999511,4.130495016,4.096757884
00095460_labeled.obj,13.36642919,3.779091016,4.063323291,2.55290878
00033797_labeled.obj,20.23354763,5.430594839,3.768030441,2.304302923
00071360_labeled.obj,2.514253015,7.767272718,2.14047474,2.633151382
00073634_labeled.obj,130.9542654,35.25523224,11.05774774,11.01568732
00039192_labeled.obj,10.67718341,3.865140858,2.931929297,3.774252504
00052540_labeled.obj,42.61027426,4.847191801,6.804990045,2.356141505
00037437_labeled.obj,69.38979283,7.093657146,4.248697348,6.805676402
00045803_labeled.obj,34.57732073,6.048493915,4.332151678,3.948333288
00064086_labeled.obj,26.4102861,4.335131308,6.57928291,2.736252667
00014399_labeled.obj,25.87961924,5.448334144,3.136788053,4.696242135
00013066_labeled.obj,10.84947506,2.659455694,1.927161458,5.410252798
00005715_labeled.obj,117.3692448,34.70460574,11.36269714,10.79885888
00085598_labeled.obj,29.32409722,3.43546482,5.557575611,4.513161351
00038980_labeled.obj,72.41336433,8.581484207,6.541757873,4.85148484
00073290_labeled.obj,39.08430861,7.779393533,4.245262556,3.251575762
00098692_labeled.obj,22.60460149,5.056900207,5.813060987,2.205292835
00070718_labeled.obj,16.96189322,5.873070823,3.939676767,2.877343183
00041507_labeled.obj,16.10307473,4.960806683,2.324454411,5.378373945
00001724_labeled.obj,26.92640544,4.646493931,5.634899091,1.933686962
00059666_labeled.obj,25.18657548,6.242930287,3.260888836,7.351939124
00053877_labeled.obj,39.13738191,3.318656575,4.133020086,2.634303136
00025699_labeled.obj,39.07982203,5.643424362,4.967040486,3.510363777
00063253_labeled.obj,37.78742092,7.080706683,4.2995955,3.656030303
00003907_labeled.obj,45.83720829,8.306798309,3.398464786,4.945141499
00063595_labeled.obj,103.6384218,8.010725783,3.997737109,7.876333565
00090695_labeled.obj,91.08024414,4.659112054,6.489717599,6.374929289
00078916_labeled.obj,17.71080766,2.614433115,3.095232176,5.368686686
00006110_labeled.obj,30.1532949,6.117787024,3.662403786,4.321131441
00019676_labeled.obj,29.42139538,4.400183457,4.282616305,2.290171806
00045858_labeled.obj,74.58925829,7.746435175,2.93547487,6.307312936
00062467_labeled.obj,4.503497792,2.048504473,1.856969613,6.9806058
00030026_labeled.obj,21.82201947,4.037859464,4.572020335,3.940100923
00070641_labeled.obj,43.57811861,4.164129797,5.487201792,4.344515126
00065671_labeled.obj,130.5830784,8.374747604,7.579212237,4.007747378
00014860_labeled.obj,39.18738672,6.155100735,1.864828244,2.13069702
00099828_labeled.obj,16.68840909,3.341362934,2.870211999,4.860212104
00009356_labeled.obj,8.000790714,2.130657735,5.037504916,2.390888755
00086886_labeled.obj,20.86093138,8.106019762,2.623767564,4.005444472
00040200_labeled.obj,33.74917533,7.183060502,5.335393578,2.127060686
00033290_labeled.obj,0.834842516,4.595273673,1.688191987,1.806959661
00093295_labeled.obj,23.56728473,5.413828474,3.528474859,2.34046458
00024223_labeled.obj,56.56504016,2.946069746,5.338990327,7.883030357
00022622_labeled.obj,184.8044676,35.35305129,12.21775768,12.26206982
00074197_labeled.obj,5.724929515,4.94320224,1.70671699,3.882464435
00075288_labeled.obj,58.84382356,2.87316303,7.309212227,5.308121141
00092787_labeled.obj,26.52156466,3.707697897,3.847262775,4.464161516
00005695_labeled.obj,99.02527646,7.802069789,4.5845051,6.562615886
00041175_labeled.obj,29.17330733,7.116535697,4.860636261,2.985919064
00028403_labeled.obj,68.57055385,4.065424505,6.251221956,5.261504891
00008537_labeled.obj,132.9598764,7.967192717,4.350040597,8.329232533
00084669_labeled.obj,123.5825428,4.034827454,8.015980022,6.98317181
00062986_labeled.obj,87.88239545,9.113758501,3.755181727,5.99596958
00091375_labeled.obj,39.76770356,4.51872686,3.752838482,2.452646542
00100832_labeled.obj,5.243004888,5.303203458,2.276545221,4.721515106
00064402_labeled.obj,36.31273296,3.937080653,4.863212205,4.491515232
00099266_labeled.obj,261.0102977,34.7428081,11.77040375,11.26834359
00033881_labeled.obj,55.6409596,5.329557139,6.509262504,2.600979624
00081152_labeled.obj,66.2075346,5.145524487,6.589838351,4.342858538
00031158_labeled.obj,0.071923994,4.513575573,2.388514955,6.113383505
00010670_labeled.obj,29.27162713,7.609362555,2.614626379,4.741656359
00076369_labeled.obj,91.78580447,6.423948991,6.953858366,3.128282651
00036552_labeled.obj,50.43635316,9.245898989,4.526757531,3.425070733
00053281_labeled.obj,120.4520164,3.730960567,8.741989882,7.329737297
00025489_labeled.obj,173.520283,35.12328321,12.41536333,10.7775156
00013812_labeled.obj,71.64765663,6.626212235,4.671727166,5.895242546
00011682_labeled.obj,43.55584565,7.136402708,3.895515143,2.811929493
00020100_labeled.obj,26.33507971,2.839151055,5.693646393,1.822101046
00017945_labeled.obj,60.9029713,3.000131762,5.001131332,6.936242484
00014899_labeled.obj,74.51842059,9.081140913,4.036747446,6.446585511
00002634_labeled.obj,152.7315517,4.80656672,7.365949226,8.7898488
00047386_labeled.obj,53.70305756,4.096686238,5.98129299,2.377242452
00051923_labeled.obj,21.81322916,3.984292348,2.752909155,5.367586107
00016389_labeled.obj,175.5674907,9.342867919,5.703706934,6.770070756
00003188_labeled.obj,0.000747285,0.033655552,0.006272711,0.040232383
00078752_labeled.obj,60.66356167,8.189756461,4.110899236,4.482434254
00044210_labeled.obj,44.28176111,3.490828504,4.283706949,7.030363636
00069075_labeled.obj,5.49569566,6.757909601,5.652918961,2.383383837
00034798_labeled.obj,50.41221293,6.255667619,4.941080556,5.561646789
00077880_labeled.obj,69.57460334,4.317121073,5.811656365,5.969848296
00077135_labeled.obj,23.39794358,2.094555383,5.799191769,3.728121218
00064001_labeled.obj,117.1811868,8.910696916,3.068979942,6.838050756
00101683_labeled.obj,22.24061405,4.7442022,5.892454374,4.101808324
00102107_labeled.obj,63.6358852,4.688333984,5.18201999,3.541656516
00098020_labeled.obj,20.62601363,5.463555606,4.593555374,3.216333161
00010076_labeled.obj,15.9915642,5.592938625,2.342404139,4.458737494
00056978_labeled.obj,57.83699172,7.752051258,4.903161767,3.82036362
00048898_labeled.obj,21.1337265,6.257170379,3.978989943,3.404505325
00034534_labeled.obj,24.88878847,3.463010595,4.084070523,4.10080799
00100011_labeled.obj,52.28913872,2.290453574,6.549131389,7.30859571
00046507_labeled.obj,30.88716865,7.163867806,3.133272884,5.36480817
00089147_labeled.obj,8.273545795,4.611253738,1.729939321,4.130727113
00052139_labeled.obj,40.26033757,4.409231321,5.236030829,4.436959823
00013879_labeled.obj,9.776606463,6.555686093,2.617222191,5.486545538
00071319_labeled.obj,18.58748146,3.293283058,1.72682829,7.561222472
00008689_labeled.obj,36.21123059,7.718808723,3.589323374,4.522404286
00013000_labeled.obj,58.09260842,5.788181768,4.98505042,4.968020351
00061597_labeled.obj,142.6535212,35.28550418,11.49882813,10.93303074
00048190_labeled.obj,18.26030394,5.54233368,6.073020323,2.67445439
00034425_labeled.obj,25.63097868,3.793131221,5.958191674,2.759070709
00019532_labeled.obj,7.995205722,1.963605785,4.485383781,3.025242175
00067940_labeled.obj,14.77910292,9.356393959,7.344182092,3.758949764
00003094_labeled.obj,16.05743421,6.741162502,3.373464551,1.87856561
00096501_labeled.obj,33.26254024,3.800676326,3.340777724,4.844949402
00089860_labeled.obj,91.49575196,4.351220949,6.179727087,7.351555607
00067620_labeled.obj,22.31135667,5.207324269,5.798029779,2.263444541
00022690_labeled.obj,49.77445265,6.032907602,6.896838395,3.020515044
00027465_labeled.obj,32.24448468,8.086624772,5.570454429,2.104525012
00092395_labeled.obj,97.11709111,4.8221723,4.319242456,5.928898701
00074166_labeled.obj,7.127347667,4.540506035,3.461353707,2.470535311
00008155_labeled.obj,30.88377541,4.480443819,3.332161542,4.219798126
00095477_labeled.obj,3.147397487,8.675807655,7.536939298,3.349040494
00088415_labeled.obj,32.42154879,6.718990779,4.961656501,3.399545496
00012189_labeled.obj,39.93807811,6.947424677,3.121232444,7.822424475
00034132_labeled.obj,22.78723828,2.132111125,4.126373566,6.64150474
00081529_labeled.obj,45.80572551,6.985040626,7.696838692,4.65466639
00063115_labeled.obj,39.52055633,2.448523888,4.040545285,7.838585762
00067110_labeled.obj,40.34115906,3.616394418,2.71116182,5.288858606
00082674_labeled.obj,24.01761462,6.27013168,3.464979957,2.457625938
00025493_labeled.obj,18.93643483,5.367170681,1.918393856,5.392828373
00028410_labeled.obj,48.59636136,4.631878149,3.25809103,6.262697355
00064367_labeled.obj,124.4575176,5.978484346,7.249989895,6.810707276
00018760_labeled.obj,69.69538414,3.534908246,7.109838303,5.994555324
00077625_labeled.obj,93.23413074,7.615019577,5.003838527,5.574292607
00012713_labeled.obj,34.97217637,7.213950158,2.368464614,3.900555348
00044558_labeled.obj,91.69906085,7.889493547,5.777192236,5.435393916
00038283_labeled.obj,59.08772689,8.987748262,4.95170704,3.695787805
00002665_labeled.obj,44.77500995,9.050089904,3.389313065,4.198888937
00049669_labeled.obj,65.39059854,6.797959106,4.629899155,4.780141392
00053799_labeled.obj,20.39096208,2.315363499,3.318363669,4.958383965
00068036_labeled.obj,34.03277472,7.458283443,3.893838085,3.378585733
00099114_labeled.obj,54.24352161,4.584969896,7.173262462,3.95440393
00035154_labeled.obj,31.96868523,2.212282383,4.949686804,5.506423989
00031541_labeled.obj,22.81675171,5.821182271,3.325303396,3.379909077
00028734_labeled.obj,26.99456357,6.777131196,3.072868694,4.972666803
00045253_labeled.obj,63.35469405,4.268655874,3.576303071,7.901101401
00100369_labeled.obj,27.56224873,4.318191547,3.989121227,4.366262393
00008336_labeled.obj,368.5910991,35.03980781,12.20555498,13.09410008
00003631_labeled.obj,44.73573394,7.768788723,5.572676659,6.266363341
00100698_labeled.obj,46.44145707,3.718262971,3.756555644,3.688293274
00070796_labeled.obj,160.7875922,8.98443328,4.217434411,8.190979862
00010044_labeled.obj,6.010583731,4.914191034,2.860505172,1.291393932
00067416_labeled.obj,48.50849365,8.162069802,4.16893941,4.263030159
00041728_labeled.obj,144.7354309,6.157949717,5.245343603,8.422848553
00008110_labeled.obj,112.1032749,8.174686721,5.957909305,5.215384141
00035490_labeled.obj,131.0259097,35.30499911,11.00607111,12.18537369
00041021_labeled.obj,52.10062867,4.764090885,3.662151821,6.177778196
00048675_labeled.obj,68.86394285,6.077121002,3.88029308,6.134989888
00002444_labeled.obj,65.12772187,5.224929915,7.104040396,4.048868864
00054822_labeled.obj,25.78781536,4.743142562,4.024585991,2.374161524
00026963_labeled.obj,20.36734523,3.359170875,5.47482871,2.879121388
00051800_labeled.obj,12.92149321,6.000292421,3.112858594,2.452171662
00012724_labeled.obj,137.9487001,8.519938498,5.555111351,7.513353319
00048070_labeled.obj,0.163626811,6.099030225,3.118858795,7.054121205
00085604_labeled.obj,86.45775847,9.629768555,2.434131322,7.144929183
00004853_labeled.obj,163.9665529,35.09936429,11.08304058,12.17123234
00051994_labeled.obj,127.087937,9.885818068,4.194939378,6.962060928
00016336_labeled.obj,12.46247257,8.841626572,2.122444336,5.005514983
00050739_labeled.obj,35.87350264,4.637615849,4.506081041,2.864262372
00032338_labeled.obj,59.02880876,4.651958292,2.974000242,5.047090728
00054890_labeled.obj,39.50612395,2.513454418,6.83387843,4.561646418
00094593_labeled.obj,125.4026233,6.60880768,5.263777694,7.2012929
00066109_labeled.obj,21.78620057,5.077201911,4.746848586,4.050181671
